fps,exposure,exposure_actual,mean,std,shot
5,0.55,0.550000011920929,1.0,0.0,0.0
5,0.6,0.6000000238418579,1.0,0.0,0.0
5,0.65,0.6499990224838257,1.0,0.0,0.0
5,0.7,0.6999989748001099,2.5538194444444446,1.7728329872644588,1.1280821975567403
5,0.75,0.75,2.4739583333333335,1.703554991591114,1.1195857368787003
5,0.8,0.800000011920929,2.6840277777777777,1.6627522028604513,1.1353688827865593
5,0.85,0.8500000238418579,2.595486111111111,1.640814216014039,1.143368561167687
5,0.85,0.8500000238418579,2.7239583333333335,1.7245718948440831,1.2363841770798158
5,1.25,1.25,3.3350694444444446,1.8765417722382964,1.2496527295390685
5,2.0,2.0,4.4375,1.9920632450357147,1.3693063937629153
5,3.5,3.5,6.829861111111111,2.2743002544467483,1.5503695795949215
5,5.0,5.0,9.006944444444445,2.5590159995206103,1.7073167707123231
2,6.01e-05,5.999999848427251e-05,1.6215277777777777,0.9515092685398727,0.7557648811340439
2,0.0001202,0.00011999999696854502,1.6770833333333333,0.9500890857352975,0.7744845956433793
2,0.000601,0.0006000000284984708,1.5173611111111112,0.8247752102097536,0.7523112535528245
2,0.001202,0.0012009999481961131,1.6805555555555556,1.0010603945717995,0.831769365736547
2,0.00601,0.006010000128298998,1.5920138888888888,0.949344861719789,0.7694243880258078
2,0.01202,0.012020000256597996,1.5868055555555556,0.9106428229993618,0.7911182310853135
2,0.0601,0.060100000351667404,1.7239583333333333,1.0181592314005266,0.8228507357554792
2,0.1202,0.12020000070333481,1.6857638888888888,0.9053499015582557,0.8620067027323833
2,0.42069999999999996,0.4207000136375427,2.1649305555555554,1.1511856789413648,1.0214708893442719
2,0.45,0.44999900460243225,2.1649305555555554,1.186828463061543,1.0107924558923502
2,0.5,0.5,2.2621527777777777,1.1602613829042792,0.9978275012356705
2,0.55,0.550000011920929,1.0,0.0,0.0
2,0.6,0.6000000238418579,1.0,0.0,0.0
2,0.65,0.6499990224838257,1.0,0.0,0.0
2,0.7,0.6999989748001099,2.4722222222222223,1.691253826654308,1.0829326181972523
2,0.75,0.75,2.6371527777777777,1.7791056442284752,1.1577036657874837
2,0.8,0.800000011920929,2.795138888888889,1.7158505285325503,1.129235852738971
2,0.85,0.8500000238418579,2.703125,1.6373644849566094,1.2054563451241194
2,0.85,0.8500000238418579,2.6631944444444446,1.6877107492999117,1.183289318430244
2,1.25,1.25,3.3715277777777777,1.7611219275430192,1.2374368670764582
2,2.0,2.0,4.5,1.96143371598997,1.3990944491984012
2,3.5,3.5,6.744791666666667,2.152793878748033,1.5706730687475636
2,5.0,5.0,9.0,2.6588426889239694,1.818118685772619
1,6.01e-05,5.999999848427251e-05,1.75,1.337233877990101,0.8244316223920575
1,0.0001202,0.00011999999696854502,1.6701388888888888,1.2242673467284146,0.795495128834866
1,0.000601,0.0006000000284984708,1.6631944444444444,1.229455984469112,0.8020156897883399
1,0.001202,0.0012009999481961131,1.7013888888888888,1.235076814475246,0.782845592835664
1,0.00601,0.006010000128298998,1.6215277777777777,1.221546333002903,0.8074092656281708
1,0.01202,0.012020000256597996,1.6024305555555556,1.2090203486752416,0.7465197027987048
1,0.0601,0.060100000351667404,1.7048611111111112,1.2949061453071884,0.795495128834866
1,0.1202,0.12020000070333481,1.8368055555555556,1.4329091682355797,0.8955910525085282
1,0.42069999999999996,0.4207000136375427,2.2708333333333335,1.5864826136246604,1.0491398593345143
1,0.45,0.44999900460243225,2.1979166666666665,1.566487966315449,1.0483121354507603
1,0.5,0.5,2.251736111111111,1.5118158828693353,1.0295124250504863
1,0.55,0.550000011920929,2.296875,1.4543005997299872,1.0487260790544348
1,0.6,0.6000000238418579,2.298611111111111,1.553802956150879,1.0265570828962431
1,0.65,0.6499990224838257,2.4166666666666665,1.663538731473094,1.0659665671221694
1,0.7,0.6999989748001099,2.5052083333333335,1.6233882899450012,1.0877314568505512
1,0.75,0.75,2.6805555555555554,1.6505587344297898,1.154324598099589
1,0.8,0.800000011920929,2.6649305555555554,1.6751511111471316,1.1280821975567403
1,0.85,0.8500000238418579,2.736111111111111,1.6540611264026923,1.1384230076928543
1,0.85,0.8500000238418579,2.75,1.5645819462932156,1.1618202911332238
1,1.25,1.25,3.2552083333333335,1.8044526211992316,1.2610621625351297
1,2.0,2.0,4.545138888888889,1.9679843700369868,1.3806701271484076
1,3.5,3.5,6.748263888888889,2.2292633405395974,1.5662455107677085
1,5.0,5.0,9.052083333333334,2.535319088782405,1.653594569415369
